"","MAP","MFRI"
"4664",449.458041046289,3.941
"4665",448.383049927398,4.467
"4666",447.246853784295,4.467
"4667",446.945533275537,4.188
"4668",446.399568397388,4.467
"4669",443.550055119468,4.786
"4670",439.994116504103,4.786
"4671",437.221621873239,4.188
"4672",432.759785164579,4.188
"4673",432.423378332373,4.467
"4674",432.137241604084,4.188
"4675",430.23934056207,3.722
"4676",429,4.188
"4677",429,3.941
"4678",428.878655190245,3.722
"4679",428.063192842094,3.722
"4680",428.949108295749,3.722
"4681",432.658011135586,3.722
"4682",433.929689817106,3.941
"4683",433.168428375828,4.467
"4684",430.143519990459,4.467
"4685",432.493626227438,4.467
"4686",432.899758097824,4.467
"4687",432.95701530674,5.583
"4688",434.37284363569,5.583
"4689",438.42564074729,4.786
"4690",591.452989679252,3.045
"4691",586.013194020178,3.045
"4692",583.163027922802,3.722
"4693",581.688241572329,3.941
"4694",578.583350683217,3.941
"4695",576.483091887978,4.188
"4696",572.009234144103,4.467
"4697",566.737336407159,4.467
"4698",562.668296689321,4.786
"4699",555.463427742768,5.154
"4700",547.131224166167,4.786
"4701",545.602377588153,4.786
"4702",547.449905190424,4.467
"4703",544.295885872522,5.154
"4704",539.649390299826,5.154
"4705",533.793633618919,4.786
"4706",530.172108443516,4.188
"4707",528.866822897988,4.188
"4708",526.287699033902,4.188
"4709",524.227184332029,4.188
"4710",522.18466500505,4.188
"4711",520.091209728366,3.941
"4712",517.62232610265,3.941
"4713",514.955596502136,3.941
"4714",512.708512361278,3.941
"4715",508.930607174854,4.188
"4716",504.443598999739,3.941
"4717",502.218358647958,4.188
"4718",500.206555002179,4.188
"4719",496.751402196868,4.188
"4720",495.256149360235,4.467
"4721",494.926701103993,4.467
"4722",491.663753717422,4.786
"4723",487.929715699256,3.941
"4724",487.947405399476,4.188
"4725",487.294265454817,4.188
"4726",485.850961703227,4.188
"4727",484.749414873083,3.941
"4728",481.907114274621,3.722
"4729",480.770527852029,3.941
"4730",481.822299628506,3.722
"4731",477.9194962526,3.722
"4732",471.845892509955,3.526
"4733",467.811858804652,3.526
"4734",460.157623636878,3.722
"4735",456.291563107913,4.188
"4736",453.800368547047,4.188
"4737",451.10874508626,4.786
"4738",448.857487320106,5.154
"4739",447.991874075487,4.786
"4740",446.28523505521,4.188
"4741",444.581763095106,4.786
"4742",443.844024881023,4.786
"4743",441.133050740041,4.786
"4744",437.407977231631,4.786
"4745",436.230134777302,4.467
"4746",435.435985622936,7.444
"4747",435.504023565526,3.722
"4748",434.694065766545,3.526
"4749",434.402659847426,3.722
"4750",431.956451357516,3.722
"4751",429.45355757828,3.941
"4752",429.301625153546,4.786
"4753",427.995532814627,4.786
"4754",427.463548059264,4.786
"4755",427.580683623573,4.786
"4756",432.769271620353,3.526
"4757",430.524211685762,4.188
"4758",431.247672967729,4.467
"4759",429.098622438255,4.786
"4760",430.446149256309,4.786
"4761",431.481044613701,6.7
"4762",432.15118703747,6.7
"4763",435.106523516846,6.7
"4764",437.480468315636,5.154
"4765",590.49756447047,3.045
"4766",587.196540258048,2.913
"4767",583.787016591981,3.941
"4768",579.924919675827,3.722
"4769",573.939593382698,4.188
"4770",567.693180855566,4.467
"4771",562.226219862777,4.467
"4772",558.305050999775,5.154
"4773",552.93692214452,5.154
"4774",544.176977620977,5.154
"4775",540.265672634558,4.786
"4776",538.080408521416,5.154
"4777",534.708761129563,5.154
"4778",532.389975975747,5.583
"4779",530.664181639305,5.154
"4780",526.746165067534,4.786
"4781",524.52991017045,4.786
"4782",522.091809375923,4.467
"4783",520.083220010538,4.467
"4784",511.692473298957,3.941
"4785",509.594849407265,4.188
"4786",507.74599797406,4.467
"4787",509.066512150472,4.188
"4788",510.229729853337,4.188
"4789",510.72521501583,4.467
"4790",508.325233060576,4.188
"4791",505.452094719467,4.188
"4792",502.378377132297,4.467
"4793",501.572016825408,4.467
"4794",498.006583296137,4.467
"4795",494.588939533048,4.786
"4796",492.861880960189,3.722
"4797",492.162272513275,4.188
"4798",490.822771770276,4.188
"4799",488.274248799645,4.188
"4800",483.719247253504,3.722
"4801",479.567116386849,3.722
"4802",476.680814811841,3.941
"4803",477.005219739074,3.722
"4804",471.599958090413,3.722
"4805",465.974888735036,3.722
"4806",463.599911442528,5.583
"4807",457.575380407901,5.583
"4808",454.234031876147,5.154
"4809",450.902016116177,5.583
"4810",449.509346300544,5.154
"4811",450.132264242193,5.154
"4812",448.629518638587,4.786
"4813",445.167269469546,4.786
"4814",443.698152838191,5.154
"4815",441.431687871396,5.154
"4816",438.995800965848,4.786
"4817",437.420186005026,4.467
"4818",437.785524360273,6.7
"4819",439.087837175487,3.35
"4820",440.53528275322,3.35
"4821",438.25350391307,3.526
"4822",434.520518856084,3.722
"4823",431.814826592141,3.941
"4824",431.491607734824,8.375
"4825",428.37394540024,6.7
"4826",427.877991818044,7.444
"4827",427.299635064169,9.571
"4828",430.29599538356,4.786
"4829",428.107130564482,5.154
"4830",429.412513214871,5.154
"4831",428.437109980365,5.583
"4832",428.051092811837,5.583
"4833",430.495397405033,7.444
"4834",431.558237644912,6.7
"4835",434.477785677167,6.7
"4836",435.865173712323,6.7
"4837",436.655943204257,4.786
"4838",590.740898453478,3.045
"4839",585.713684641401,2.913
"4840",582.43327759395,3.941
"4841",578.549456863985,3.941
"4842",571.559435927449,3.941
"4843",566.219927641049,4.467
"4844",562.805377596957,4.467
"4845",556.710046497323,4.786
"4846",550.741285511245,4.786
"4847",550.899720240668,4.786
"4848",547.71492127362,4.786
"4849",541.28807615431,5.154
"4850",536.04732751212,5.154
"4851",530.295064101684,5.583
"4852",530.233579435117,5.583
"4853",529.855140191937,5.583
"4854",525.403427093189,5.154
"4855",521.476148501583,4.467
"4856",519.38433979562,4.467
"4857",519.265078480746,4.467
"4858",516.571264809736,4.188
"4859",512.704001834559,4.786
"4860",508.440201618934,4.786
"4861",503.790410888817,5.154
"4862",503.021763154317,4.786
"4863",507.489662533143,5.154
"4864",507.808628397116,5.154
"4865",503.212159862883,5.154
"4866",497.045711144778,5.154
"4867",497.396868376783,4.786
"4868",492.673633675565,5.154
"4869",490.839540490427,5.154
"4870",491.040877401796,3.941
"4871",488.752321384711,4.467
"4872",487.548482441519,4.467
"4873",487.64281688574,4.188
"4874",486.589408599515,4.188
"4875",478.457853692852,3.941
"4876",472.138409059773,3.941
"4877",467.817331920187,3.941
"4878",464.284051008038,6.091
"4879",462.221033463518,6.7
"4880",459.556035075159,6.7
"4881",456.715995440467,5.154
"4882",454.775958630171,5.154
"4883",453.283713708663,5.583
"4884",452.558651563523,5.583
"4885",453.637651671036,4.786
"4886",451.372658933069,4.786
"4887",448.080006850027,4.467
"4888",446.508773479861,5.154
"4889",445.012428221144,4.786
"4890",442.440520319216,4.786
"4891",439.239005944332,4.786
"4892",439.703206855302,4.786
"4893",441.115796299209,3.722
"4894",445.404167048879,3.941
"4895",440.681122623252,3.526
"4896",438.101374276627,3.526
"4897",436.77001804949,3.526
"4898",432.786320650781,4.786
"4899",429.913368802443,6.091
"4900",428.878467050659,7.444
"4901",427.567860876405,9.571
"4902",428.463692764628,5.154
"4903",428.029579047257,5.154
"4904",428.395300714724,5.154
"4905",426.93955870667,5.583
"4906",427.079139274999,5.583
"4907",428.971777605366,5.583
"4908",431.053295828416,5.583
"4909",432.907985206631,7.444
"4910",435,6.7
"4911",435,4.786
"4912",584.863164287258,3.19
"4913",580.516168498716,2.913
"4914",576.474284870222,3.045
"4915",575.650893869616,4.188
"4916",576.170316244924,4.188
"4917",574.646835928517,4.467
"4918",567.604488833175,4.467
"4919",561.822625163915,4.467
"4920",559.586415012528,4.786
"4921",557.288802633365,4.786
"4922",552.697365623179,4.786
"4923",549.166529965792,5.154
"4924",543.52748815876,5.154
"4925",538.567620495161,5.583
"4926",536.440024541117,5.583
"4927",532.946327795478,5.583
"4928",529.11944729161,5.583
"4929",527.857946061812,4.786
"4930",526.478259550669,4.786
"4931",521.865591916892,4.786
"4932",518.324413883488,5.154
"4933",517.450890332136,5.583
"4934",513.012244447003,5.583
"4935",506.865004068286,6.091
"4936",502.733800311045,5.154
"4937",505.021167315397,4.786
"4938",501.577757271975,4.786
"4939",499.891089776103,4.786
"4940",495.113378799898,4.786
"4941",491.278323126655,5.154
"4942",489.280685838648,4.786
"4943",486.015564070178,4.786
"4944",484.451099160457,4.188
"4945",484.256058045107,3.941
"4946",483.886130144369,3.941
"4947",483.876692822526,3.941
"4948",486.151791756289,3.941
"4949",477.63626223611,3.722
"4950",471.81051039122,3.941
"4951",467.598436754153,6.091
"4952",466.178929055378,6.7
"4953",467.558225710961,6.7
"4954",462.58603369122,6.7
"4955",460.815417406727,6.7
"4956",461.452905973136,5.154
"4957",459.688267053745,5.154
"4958",456.944702112607,5.583
"4959",456.562750106378,5.583
"4960",455.502024442992,5.154
"4961",452.60132687892,5.154
"4962",450.040278516205,4.786
"4963",447.707787153027,5.154
"4964",445.581130552422,5.154
"4965",442.733710693742,4.786
"4966",440.796487681389,4.786
"4967",439.692530656577,3.941
"4968",442.443340126821,3.722
"4969",446.780860302564,3.941
"4970",442.560978651605,3.941
"4971",440.916191811632,3.722
"4972",439.460330327245,3.722
"4973",432.80267749115,4.188
"4974",431.239654585649,4.467
"4975",428.931382788877,6.091
"4976",428,5.154
"4977",427.94388895992,5.154
"4978",427.025109276058,5.154
"4979",427.958985796612,5.583
"4980",427.061496289384,5.583
"4981",427.013812005328,5.583
"4982",427.507218033939,5.154
"4983",429.89678025098,5.154
"4984",430.89977574219,5.583
"4985",434.410569797906,6.7
"4986",432.063544284566,4.467
"4987",571.545085489431,2.913
"4988",570.478099764132,2.913
"4989",570.296862575399,2.913
"4990",577.376711075755,4.188
"4991",581.165338344735,4.467
"4992",574.341501642163,4.467
"4993",568.307942725432,4.467
"4994",566.427779034178,4.786
"4995",560.815075183349,4.467
"4996",557.471442464827,4.467
"4997",553.451161188842,4.786
"4998",549.931543498817,5.583
"4999",543.831413265599,5.583
"5000",538.99282062098,5.583
"5001",539.581723146241,5.583
"5002",534.906213849747,5.583
"5003",530.998253247687,5.583
"5004",530.520982475791,5.154
"5005",523.266265193743,4.467
"5006",516.706235032641,4.786
"5007",511.180643794898,5.154
"5008",505.554862465686,5.154
"5009",503.922350808222,6.091
"5010",499.71308914873,5.583
"5011",499.796668129927,5.154
"5012",496.870752319793,4.786
"5013",491.960824305653,5.154
"5014",488.565957807311,5.583
"5015",485.917525209315,5.583
"5016",483.874062761372,5.583
"5017",482.301531313242,4.786
"5018",480.247837354461,6.7
"5019",477.405792785924,6.7
"5020",475.320291525851,6.7
"5021",474.694003175895,5.583
"5022",472.479393224938,6.091
"5023",470.703577770372,6.091
"5024",471.350462988598,6.7
"5025",471.622811947768,6.7
"5026",471.830906072039,6.7
"5027",470.104711026987,6.7
"5028",469.587292074623,6.7
"5029",465.578672723635,6.7
"5030",460.310090371214,5.583
"5031",456.885394465908,5.583
"5032",456.218120737069,5.583
"5033",455.313147947393,5.583
"5034",453.049073399704,5.583
"5035",450.989307075979,4.786
"5036",447.104398978913,5.154
"5037",445.665244696002,4.786
"5038",443.23393870432,5.154
"5039",442.110996640023,8.375
"5040",441.895826691594,3.941
"5041",444.810333758807,3.722
"5042",449.385683818167,3.722
"5043",444.682673289739,3.722
"5044",441.352345010684,3.526
"5045",440.050584616491,4.786
"5046",436.088479010751,4.467
"5047",432.806307381434,4.467
"5048",429.882824384771,5.154
"5049",428.418432256546,9.571
"5050",426.949418910947,6.091
"5051",426.037024318976,6.091
"5052",426.954939185875,5.154
"5053",426.910513257324,5.583
"5054",425.937340706223,5.583
"5055",427.018288071311,5.583
"5056",428.449350725758,5.154
"5057",429.999930190779,5.154
"5058",431.672832764795,5.154
"5059",430.020900546763,4.188
"5060",432.751568993486,4.786
"5061",565.421449424005,4.467
"5062",563.803978359573,3.35
"5063",569.51036383105,2.913
"5064",579.481129122298,4.188
"5065",576.733617237927,3.941
"5066",564.811229158685,4.188
"5067",561.511179228287,4.467
"5068",559.085787413882,4.467
"5069",553.175716679502,4.188
"5070",547.656125428516,4.188
"5071",549.377707315624,4.467
"5072",552.217333067226,5.583
"5073",552.382404148663,5.583
"5074",550.823789122286,5.583
"5075",549.253397907087,5.583
"5076",546.769188550211,5.583
"5077",535.802176060415,5.154
"5078",527.364149754765,5.154
"5079",524.364816336046,5.154
"5080",520.103328318791,4.786
"5081",516.515159851353,5.154
"5082",511.547351794004,5.154
"5083",506.702763452803,6.091
"5084",501.645066791849,6.091
"5085",496.598596946326,6.091
"5086",494.809262794105,6.091
"5087",494.811125168157,6.091
"5088",493.057773954389,5.583
"5089",491.867971235181,6.091
"5090",489.435686050199,6.091
"5091",486.644777870795,5.583
"5092",487.56981230593,5.154
"5093",486.051489002566,6.091
"5094",481.986052533283,6.091
"5095",479.373950689921,6.091
"5096",480.975935011834,6.091
"5097",477.667802131977,6.091
"5098",476.791195173622,6.091
"5099",478.451490340685,6.7
"5100",476.10387214635,6.7
"5101",474.932210946718,6.091
"5102",471.869942183774,6.091
"5103",468.731163038438,6.091
"5104",465.971373381067,6.7
"5105",459.606787651257,5.583
"5106",457,5.583
"5107",456.752995836574,5.583
"5108",454.767366058506,6.091
"5109",451.002764842677,6.091
"5110",448.309099447736,5.154
"5111",446,4.786
"5112",445.898487360054,6.091
"5113",445.066516788427,3.526
"5114",444.393619401768,3.526
"5115",444.71269640077,3.722
"5116",447.956551843244,3.526
"5117",450.534508137958,3.526
"5118",445.303336377214,3.722
"5119",443.745772987314,3.722
"5120",443.22797639995,4.188
"5121",440.999018498287,4.467
"5122",435.740853604138,4.786
"5123",433.70218519966,5.154
"5124",429.414691508636,5.583
"5125",427.460482272393,5.583
"5126",426,5.583
"5127",426,5.583
"5128",425.985919169583,5.583
"5129",425.007146687913,5.583
"5130",425.900718804942,5.583
"5131",427.989916041032,5.583
"5132",428.85051655323,5.154
"5133",428.272100008311,5.154
"5134",429.958419767586,5.154
"5135",430.780511187108,4.786
"5136",559.690522548581,4.467
"5137",561.73556788174,3.722
"5138",567.17526933407,3.722
"5139",567.510236477306,4.188
"5140",558.610939716174,4.467
"5141",554.726985564412,4.467
"5142",554.380933250366,4.467
"5143",549.032979518662,4.786
"5144",543.035233373612,4.467
"5145",541.996352891493,4.467
"5146",542.679354663203,5.583
"5147",542.297146985578,5.583
"5148",537.606729443855,5.583
"5149",541.098113530538,5.583
"5150",541.539944442708,5.583
"5151",537.99783172936,6.091
"5152",531.399537198594,5.154
"5153",525.98518999303,4.786
"5154",524.67919319331,5.154
"5155",519.840424085744,5.154
"5156",513.83460265009,5.154
"5157",510.733601004528,6.091
"5158",508.091224778796,6.091
"5159",502.893654994808,6.091
"5160",501.000065385836,6.091
"5161",498.895551863398,6.091
"5162",496.4796598491,6.091
"5163",495.414442521294,6.091
"5164",493.264754990745,6.091
"5165",490.280091598109,5.583
"5166",492.8004625924,5.154
"5167",489.970582865387,6.091
"5168",484.532536661611,5.583
"5169",488.782343962387,5.583
"5170",489.127008861551,6.091
"5171",481.895998720134,6.7
"5172",479.088797431648,6.091
"5173",479.053693613444,6.091
"5174",476.708059929617,6.091
"5175",473.782235676476,6.091
"5176",470.591573403207,6.091
"5177",465.881055491362,6.091
"5178",464.413519335488,6.7
"5179",457.808763225162,5.583
"5180",456.646459064932,5.583
"5181",456.224350555546,6.091
"5182",455.123680978098,6.091
"5183",453.093430601363,5.583
"5184",448.86619790674,4.786
"5185",447.450742526224,8.375
"5186",447.556929259609,3.526
"5187",448.105229739521,3.526
"5188",447.684967088783,3.722
"5189",447.304642688822,3.526
"5190",450.492034127895,3.526
"5191",451.157544534817,3.722
"5192",447.680906469326,3.941
"5193",446.751133905484,3.722
"5194",444.516769391299,4.786
"5195",443.788986469509,4.786
"5196",439.412806501237,4.786
"5197",437.713525570294,4.786
"5198",430.466076152882,4.786
"5199",429.438957456282,5.583
"5200",426.505396993281,5.583
"5201",425.995253979715,9.571
"5202",425.466225308138,5.583
"5203",425.001543514633,9.571
"5204",424.453865170762,6.091
"5205",425.735854904834,5.154
"5206",426.834520137808,5.154
"5207",426.995514562519,4.786
"5208",429.328274900739,5.154
"5209",429.97571972363,4.786
"5210",426.187185759608,7.444
"5211",559,4.786
"5212",556.254558923059,3.941
"5213",553.59236830489,4.188
"5214",556.187905910852,4.786
"5215",553.41137133493,4.786
"5216",548.312683136149,4.786
"5217",547.187407153414,4.786
"5218",545.61244008496,4.786
"5219",546.398197811424,4.467
"5220",540.300517931959,4.467
"5221",534.932446729264,5.583
"5222",533.301549766546,5.583
"5223",534.457637144201,5.583
"5224",538.767132264971,5.583
"5225",536.885109902534,5.154
"5226",534.091276671587,5.583
"5227",529.738308102065,5.154
"5228",519.406018019789,5.154
"5229",518.271992482086,5.154
"5230",517.730050374876,4.786
"5231",513.985156562284,5.154
"5232",510.808994663422,6.091
"5233",508.300731552608,5.583
"5234",507.668657348045,5.583
"5235",506.125680283673,5.583
"5236",504.841047410545,5.583
"5237",502.403706615375,6.091
"5238",500.705159376257,6.091
"5239",498.966556291071,6.091
"5240",498.909213209212,5.583
"5241",497.922273950847,5.154
"5242",490.851918688674,6.091
"5243",489.509709493722,6.091
"5244",498.266264422989,5.583
"5245",495.544148837686,6.091
"5246",486.047306069091,6.091
"5247",485.067429263437,5.583
